1.059999999999999970e-01	4.461045624995858105e+00
1.069999999999999979e-01	5.786877183192478569e+00
1.079999999999999988e-01	7.120925516473286976e+00
1.089999999999999997e-01	4.649090067310940988e+00
1.100000000000000006e-01	4.581973497928958139e+00
1.110000000000000014e-01	5.018247093963393191e+00
1.120000000000000023e-01	6.074128444008189298e+00
1.130000000000000032e-01	6.454720495436905736e+00
1.140000000000000041e-01	5.007414484419066447e+00
1.150000000000000050e-01	5.449650433879944522e+00
1.160000000000000059e-01	4.773528220716836579e+00
1.170000000000000068e-01	5.473824092251692974e+00
1.180000000000000077e-01	4.998601394355747018e+00
1.190000000000000085e-01	4.626563353177882476e+00
1.199999999999999956e-01	5.425541720243716171e+00
1.209999999999999964e-01	5.954118046143754839e+00
1.219999999999999973e-01	4.727665022596794664e+00
1.229999999999999982e-01	6.327275590040160935e+00
1.239999999999999991e-01	3.901358314433972296e+00
1.250000000000000000e-01	4.570574062603379062e+00
1.260000000000000009e-01	4.872623229695791203e+00
1.270000000000000018e-01	5.563762670475597361e+00
1.280000000000000027e-01	5.395640410151803401e+00
1.290000000000000036e-01	5.146209787340781716e+00
1.300000000000000044e-01	4.142147632878849350e+00
1.310000000000000053e-01	6.104859201683083825e+00
1.320000000000000062e-01	4.829448083922426527e+00
1.330000000000000071e-01	5.328214480682859744e+00
1.340000000000000080e-01	3.840916039790728043e+00
1.350000000000000089e-01	3.643837157938865090e+00
1.360000000000000098e-01	5.015160613074783669e+00
1.370000000000000107e-01	5.537864475802031450e+00
1.380000000000000115e-01	4.626773901675880651e+00
1.390000000000000124e-01	5.875654572883829196e+00
1.400000000000000133e-01	6.483148311055961344e+00
1.410000000000000142e-01	6.587436821335687753e+00
1.420000000000000151e-01	5.859725143280228643e+00
1.430000000000000160e-01	3.102430730173774798e+00
1.440000000000000169e-01	4.035372579758421452e+00
1.449999999999999900e-01	6.429406263560066392e+00
1.459999999999999909e-01	5.789191808740613787e+00
1.469999999999999918e-01	4.414262751631635950e+00
1.479999999999999927e-01	5.091344523128383592e+00
1.489999999999999936e-01	8.883489932498294550e+00
1.499999999999999944e-01	6.104493269383511667e+00
1.509999999999999953e-01	5.038361126115405320e+00
1.519999999999999962e-01	5.047363857741980375e+00
1.529999999999999971e-01	7.633206471034779561e+00
1.539999999999999980e-01	5.781887537194767113e+00
1.549999999999999989e-01	5.197739894966454166e+00
1.559999999999999998e-01	7.406186315642926843e+00
1.570000000000000007e-01	4.580708166477055698e+00
1.580000000000000016e-01	5.671610406674574278e+00
1.590000000000000024e-01	6.195292481423798847e+00
1.600000000000000033e-01	5.638950432268424962e+00
1.610000000000000042e-01	4.434527288536202150e+00
1.620000000000000051e-01	3.533966178771093425e+00
1.630000000000000060e-01	3.816776234350083286e+00
1.640000000000000069e-01	4.254682115194015068e+00
1.650000000000000078e-01	5.393895650362736660e+00
1.660000000000000087e-01	7.586713857025565666e+00
1.670000000000000095e-01	4.926867191316517847e+00
1.680000000000000104e-01	5.928902958581968363e+00
1.690000000000000113e-01	5.920518377557630885e+00
1.700000000000000122e-01	3.924874398848093193e+00
1.710000000000000131e-01	4.765314555644602379e+00
1.720000000000000140e-01	6.729352492705904965e+00
1.730000000000000149e-01	4.104733231522290637e+00
1.740000000000000158e-01	6.252720961591167637e+00
1.750000000000000167e-01	5.987639468450206337e+00
1.759999999999999898e-01	4.990640397383998561e+00
1.769999999999999907e-01	4.837447735345018707e+00
1.779999999999999916e-01	5.742445682965152898e+00
1.789999999999999925e-01	4.458847761353607275e+00
1.799999999999999933e-01	5.519489348639790016e+00
1.809999999999999942e-01	5.964264493156975711e+00
1.819999999999999951e-01	5.313352021971404326e+00
1.829999999999999960e-01	4.776414501255927370e+00
1.839999999999999969e-01	5.378896225557712185e+00
1.849999999999999978e-01	4.103051221757132438e+00
1.859999999999999987e-01	4.355591268018786266e+00
1.869999999999999996e-01	3.400198226929175949e+00
1.880000000000000004e-01	5.003191733954395204e+00
1.890000000000000013e-01	3.243851970469203927e+00
1.900000000000000022e-01	4.085916389329958598e+00
1.910000000000000031e-01	5.391637270933239634e+00
1.920000000000000040e-01	4.650034694010269476e+00
1.930000000000000049e-01	2.039812624999174151e+00
1.940000000000000058e-01	5.004268442651036430e+00
1.950000000000000067e-01	4.727250331825127994e+00
1.960000000000000075e-01	5.781989222884023505e+00
1.970000000000000084e-01	4.828689288194605744e+00
1.980000000000000093e-01	5.064992667022916173e+00
1.990000000000000102e-01	4.452308488351745197e+00
2.000000000000000111e-01	3.656892212292405908e+00
2.010000000000000120e-01	5.446642903605057207e+00
2.020000000000000129e-01	5.357833322681750943e+00
2.030000000000000138e-01	7.568692992380464446e+00
2.040000000000000147e-01	5.414355372757831297e+00
2.050000000000000155e-01	5.635786129353937746e+00
2.060000000000000164e-01	5.799118584407335852e+00
2.070000000000000173e-01	5.165358158292520763e+00
2.080000000000000182e-01	4.332659161889384158e+00
2.089999999999999913e-01	2.391243356601988168e+00
2.099999999999999922e-01	4.640530770902473456e+00
2.109999999999999931e-01	5.389533139584564481e+00
2.119999999999999940e-01	3.819582155041140403e+00
2.129999999999999949e-01	6.729690031747978196e+00
2.139999999999999958e-01	6.452563816175096001e+00
2.149999999999999967e-01	5.602490764982205995e+00
2.159999999999999976e-01	4.914153168459926668e+00
2.169999999999999984e-01	5.643156291933960844e+00
2.179999999999999993e-01	5.528887733584896935e+00
2.190000000000000002e-01	6.545262226157253949e+00
2.200000000000000011e-01	4.666274603886575001e+00
2.210000000000000020e-01	4.845663165872259093e+00
2.220000000000000029e-01	5.715198591649190973e+00
2.230000000000000038e-01	5.196092279460081009e+00
2.240000000000000047e-01	6.627729252442256858e+00
2.250000000000000056e-01	3.106759124842396691e+00
2.260000000000000064e-01	3.777264155886191688e+00
2.270000000000000073e-01	5.136605657716840412e+00
2.280000000000000082e-01	4.124436373524776656e+00
2.290000000000000091e-01	4.231948511796078449e+00
2.300000000000000100e-01	4.042342346832631605e+00
2.310000000000000109e-01	4.354984738787267773e+00
2.320000000000000118e-01	5.076530930902650951e+00
2.330000000000000127e-01	5.491255580540214787e+00
2.340000000000000135e-01	3.342140590164841996e+00
2.350000000000000144e-01	6.244216415903816042e+00
2.360000000000000153e-01	6.167469302850132173e+00
2.370000000000000162e-01	5.996718897237897750e+00
2.380000000000000171e-01	4.178129428273851254e+00
2.390000000000000180e-01	7.026984159764847249e+00
2.399999999999999911e-01	3.634128893875615329e+00
2.409999999999999920e-01	4.352185673494670226e+00
2.419999999999999929e-01	4.956380670538823807e+00
2.429999999999999938e-01	5.565251608695116481e+00
2.439999999999999947e-01	8.917375436046187431e+00
2.449999999999999956e-01	4.557684132736967264e+00
2.459999999999999964e-01	4.737098722824168995e+00
2.469999999999999973e-01	7.132724852757782230e+00
2.479999999999999982e-01	6.581565236469032243e+00
2.489999999999999991e-01	8.764242455014551680e+00
2.500000000000000000e-01	4.578980217907172801e+00
2.510000000000000009e-01	5.815304918937610701e+00
2.520000000000000018e-01	4.610825928039441912e+00
2.530000000000000027e-01	5.504245670659573264e+00
2.540000000000000036e-01	5.272442828231950429e+00
2.550000000000000044e-01	6.216915715835263256e+00
2.560000000000000053e-01	4.278085596920703004e+00
2.570000000000000062e-01	4.523819571841698028e+00
2.580000000000000071e-01	4.933457050951552070e+00
2.590000000000000080e-01	5.717018013279890454e+00
2.600000000000000089e-01	6.148544617555404379e+00
2.610000000000000098e-01	6.134472103713198621e+00
2.620000000000000107e-01	5.853533399767454348e+00
2.630000000000000115e-01	5.001641707154076855e+00
2.640000000000000124e-01	6.357789430512786666e+00
2.650000000000000133e-01	5.714069322615965341e+00
2.660000000000000142e-01	7.572393051186873336e+00
2.670000000000000151e-01	6.011640773027001394e+00
2.680000000000000160e-01	6.081003433058325136e+00
2.690000000000000169e-01	3.963327820566664439e+00
2.700000000000000178e-01	5.147879199036919040e+00
2.710000000000000187e-01	4.846327097444879328e+00
2.720000000000000195e-01	5.688311940370332387e+00
2.730000000000000204e-01	6.506706080469599307e+00
2.740000000000000213e-01	3.248634966627101051e+00
2.750000000000000222e-01	4.212613986115988141e+00
2.760000000000000231e-01	5.933726152689262179e+00
2.770000000000000240e-01	6.540786780975990311e+00
2.780000000000000249e-01	4.759620136312972427e+00
2.790000000000000258e-01	5.556114717279496240e+00
2.800000000000000266e-01	4.621286594259618852e+00
2.810000000000000275e-01	6.672005600663848845e+00
2.820000000000000284e-01	5.848483030128009297e+00
2.830000000000000293e-01	5.011799319772503480e+00
2.840000000000000302e-01	3.280983149363300821e+00
2.850000000000000311e-01	6.315646143669338741e+00
2.860000000000000320e-01	4.753673575470604540e+00
2.870000000000000329e-01	4.246903130907922375e+00
2.880000000000000338e-01	6.449329392130147554e+00
2.889999999999999791e-01	6.512156395754719718e+00
2.899999999999999800e-01	5.582031448966699116e+00
2.909999999999999809e-01	4.039855410785280654e+00
2.919999999999999818e-01	4.553725187855758527e+00
2.929999999999999827e-01	5.632618093350771460e+00
2.939999999999999836e-01	2.391633085911010870e+00
2.949999999999999845e-01	4.731233148480118444e+00
2.959999999999999853e-01	6.526893741821197636e+00
2.969999999999999862e-01	5.770791560196105507e+00
2.979999999999999871e-01	6.897150841236975971e+00
2.989999999999999880e-01	6.316354240151756727e+00
2.999999999999999889e-01	6.448185950455270543e+00
3.009999999999999898e-01	5.134284321624811298e+00
3.019999999999999907e-01	4.904694714677171774e+00
3.029999999999999916e-01	4.291175081996581042e+00
3.039999999999999925e-01	3.679443518294592153e+00
3.049999999999999933e-01	4.768789038503348010e+00
3.059999999999999942e-01	7.107525069320159261e+00
3.069999999999999951e-01	6.595277577868206009e+00
3.079999999999999960e-01	3.242547767080458776e+00
3.089999999999999969e-01	5.827697353944601311e+00
3.099999999999999978e-01	4.504954697386530427e+00
3.109999999999999987e-01	5.576688929193483801e+00
3.119999999999999996e-01	3.755750081106771887e+00
3.130000000000000004e-01	5.049844032595103727e+00
3.140000000000000013e-01	6.982776759014524437e+00
3.150000000000000022e-01	5.048065050268390586e+00
3.160000000000000031e-01	4.434650506106613932e+00
3.170000000000000040e-01	4.788757409601161363e+00
3.180000000000000049e-01	4.541126644281574087e+00
3.190000000000000058e-01	6.703142213164966279e+00
3.200000000000000067e-01	4.848595798083385588e+00
3.210000000000000075e-01	5.989005887754925261e+00
3.220000000000000084e-01	6.723382874164853362e+00
3.230000000000000093e-01	5.745505539648052107e+00
3.240000000000000102e-01	4.826110437694071109e+00
3.250000000000000111e-01	5.895102841768034452e+00
3.260000000000000120e-01	5.767264906955421822e+00
3.270000000000000129e-01	4.001025618821759444e+00
3.280000000000000138e-01	5.351282865766706642e+00
3.290000000000000147e-01	5.809102013407539289e+00
3.300000000000000155e-01	4.599606586462366309e+00
3.310000000000000164e-01	7.343926904647254617e+00
3.320000000000000173e-01	5.150800544493640665e+00
3.330000000000000182e-01	4.510988947555890860e+00
3.340000000000000191e-01	3.326836343090302073e+00
3.350000000000000200e-01	6.688213992552046960e+00
3.360000000000000209e-01	4.535482062600999065e+00
3.370000000000000218e-01	5.728806378306523506e+00
3.380000000000000226e-01	4.503592642981225858e+00
3.390000000000000235e-01	6.881084829911088718e+00
3.400000000000000244e-01	4.163913009332066650e+00
3.410000000000000253e-01	6.194960545767813187e+00
3.420000000000000262e-01	5.614848397863182683e+00
3.430000000000000271e-01	5.227482391813814466e+00
3.440000000000000280e-01	5.061987347660173775e+00
3.450000000000000289e-01	3.642893512916457688e+00
3.460000000000000298e-01	5.394928416948514993e+00
3.470000000000000306e-01	4.092374795454594150e+00
3.480000000000000315e-01	3.537042952649518845e+00
3.490000000000000324e-01	5.988601120786607446e+00
3.500000000000000333e-01	5.067562939354000484e+00
3.510000000000000342e-01	5.740692421846081750e+00
3.519999999999999796e-01	5.581383927364604425e+00
3.529999999999999805e-01	5.667112637116996865e+00
3.539999999999999813e-01	3.734229132199665457e+00
3.549999999999999822e-01	5.557039753023491180e+00
3.559999999999999831e-01	6.908327885718732908e+00
3.569999999999999840e-01	5.341027300366812725e+00
3.579999999999999849e-01	6.842491487798280758e+00
3.589999999999999858e-01	5.603235382010613108e+00
3.599999999999999867e-01	3.793525825461358636e+00
3.609999999999999876e-01	6.636166878442253392e+00
3.619999999999999885e-01	4.484955282808560817e+00
3.629999999999999893e-01	4.803678302616516405e+00
3.639999999999999902e-01	4.532542676561543971e+00
3.649999999999999911e-01	4.541049207875703431e+00
3.659999999999999920e-01	5.191824793899528778e+00
3.669999999999999929e-01	5.331190512709363283e+00
3.679999999999999938e-01	5.395819068972306454e+00
3.689999999999999947e-01	5.214474233517196744e+00
3.699999999999999956e-01	4.797832212896524950e+00
3.709999999999999964e-01	6.053694043642758871e+00
3.719999999999999973e-01	4.911995698978507185e+00
3.729999999999999982e-01	3.506169235903758619e+00
3.739999999999999991e-01	4.550438013576983742e+00
3.750000000000000000e-01	5.038139313911410788e+00
3.760000000000000009e-01	4.891290474405800559e+00
3.770000000000000018e-01	5.562827363635665989e+00
3.780000000000000027e-01	5.846264634848537867e+00
3.790000000000000036e-01	5.022918999161158027e+00
3.800000000000000044e-01	4.598735059816022819e+00
3.810000000000000053e-01	3.882696434595807489e+00
3.820000000000000062e-01	6.302054574234278839e+00
3.830000000000000071e-01	5.446067519983559535e+00
3.840000000000000080e-01	5.117864273739666459e+00
3.850000000000000089e-01	5.331811608006071346e+00
3.860000000000000098e-01	5.877614946742903079e+00
3.870000000000000107e-01	6.119959235370238559e+00
3.880000000000000115e-01	4.640035593799851199e+00
3.890000000000000124e-01	3.902037960843424358e+00
3.900000000000000133e-01	4.154787104297206213e+00
3.910000000000000142e-01	4.706879451279947446e+00
3.920000000000000151e-01	5.085465808079886685e+00
3.930000000000000160e-01	3.918391797180946323e+00
3.940000000000000169e-01	4.660821598451791559e+00
3.950000000000000178e-01	4.008576456806630439e+00
3.960000000000000187e-01	6.263478816035042307e+00
3.970000000000000195e-01	3.740240476647858081e+00
3.980000000000000204e-01	5.488144419437480437e+00
3.990000000000000213e-01	7.429730220079170167e+00
4.000000000000000222e-01	3.307225492045221316e+00
4.010000000000000231e-01	6.467236144604877168e+00
4.020000000000000240e-01	4.999556401402917238e+00
4.030000000000000249e-01	5.607029930113821337e+00
4.040000000000000258e-01	4.735859884603666359e+00
4.050000000000000266e-01	5.731535189042261891e+00
4.060000000000000275e-01	5.627947905636046855e+00
4.070000000000000284e-01	6.556487433642332441e+00
4.080000000000000293e-01	3.778166508117752009e+00
4.090000000000000302e-01	5.965003499567495204e+00
4.100000000000000311e-01	4.807034230011806741e+00
4.110000000000000320e-01	5.100215585178475841e+00
4.120000000000000329e-01	5.464124293703870094e+00
4.130000000000000338e-01	4.599842298256047179e+00
4.140000000000000346e-01	5.432240057239051900e+00
4.150000000000000355e-01	4.745473168053365498e+00
4.160000000000000364e-01	4.038019291787726672e+00
4.169999999999999818e-01	6.673988897046434943e+00
4.179999999999999827e-01	4.104318556869877455e+00
4.189999999999999836e-01	5.724311079944417457e+00
4.199999999999999845e-01	5.020629254083383231e+00
4.209999999999999853e-01	7.062359525653409520e+00
4.219999999999999862e-01	4.631896781214952519e+00
4.229999999999999871e-01	4.193141865109958566e+00
4.239999999999999880e-01	4.494117058789528940e+00
4.249999999999999889e-01	5.133165626496226430e+00
4.259999999999999898e-01	4.463950768336255592e+00
4.269999999999999907e-01	3.557720901092777943e+00
4.279999999999999916e-01	5.203780975936257214e+00
4.289999999999999925e-01	4.747255625091336917e+00
4.299999999999999933e-01	4.682160671070443314e+00
4.309999999999999942e-01	4.680601731281963218e+00
4.319999999999999951e-01	5.839487987207498954e+00
4.329999999999999960e-01	6.011166183603224411e+00
4.339999999999999969e-01	3.454109136734571539e+00
4.349999999999999978e-01	4.907741307239759543e+00
4.359999999999999987e-01	6.485090920144335414e+00
4.369999999999999996e-01	5.255817168603122980e+00
4.380000000000000004e-01	5.952077436593137705e+00
4.390000000000000013e-01	5.088376276026886025e+00
4.400000000000000022e-01	5.754390042105111291e+00
4.410000000000000031e-01	6.754072720776710170e+00
4.420000000000000040e-01	5.736638596685113001e+00
4.430000000000000049e-01	5.974444273600258981e+00
4.440000000000000058e-01	4.411661332612485609e+00
4.450000000000000067e-01	3.086957017380623114e+00
4.460000000000000075e-01	4.587612707471519613e+00
4.470000000000000084e-01	4.743786914490744522e+00
4.480000000000000093e-01	5.111151342138413156e+00
4.490000000000000102e-01	5.874517997789162393e+00
4.500000000000000111e-01	5.644665569957093787e+00
4.510000000000000120e-01	3.876388680310302703e+00
4.520000000000000129e-01	4.402265139670621608e+00
4.530000000000000138e-01	5.215299853307613809e+00
4.540000000000000147e-01	4.123963683249750822e+00
4.550000000000000155e-01	4.444035557469620201e+00
4.560000000000000164e-01	5.482413642150947730e+00
4.570000000000000173e-01	6.535914649237948737e+00
4.580000000000000182e-01	4.559053809281656378e+00
4.590000000000000191e-01	6.783752049332996137e+00
4.600000000000000200e-01	6.070702641864609284e+00
4.610000000000000209e-01	5.623714106225122578e+00
4.620000000000000218e-01	5.254955764317993605e+00
4.630000000000000226e-01	4.599156826306156631e+00
4.640000000000000235e-01	6.164046605590752570e+00
4.650000000000000244e-01	5.747335226837580358e+00
4.660000000000000253e-01	5.446005509608442985e+00
4.670000000000000262e-01	5.739147815508600203e+00
4.680000000000000271e-01	5.105753416812101264e+00
4.690000000000000280e-01	5.832290213275063806e+00
4.700000000000000289e-01	7.802238410881078501e+00
4.710000000000000298e-01	4.386519611064474411e+00
4.720000000000000306e-01	5.458833023276101315e+00
4.730000000000000315e-01	6.174502606247739500e+00
4.740000000000000324e-01	4.036093204483052865e+00
4.750000000000000333e-01	4.090536198777030563e+00
4.760000000000000342e-01	3.806900833764647274e+00
4.770000000000000351e-01	3.171549886342988955e+00
4.780000000000000360e-01	5.310700716274393329e+00
4.790000000000000369e-01	5.765128587061804311e+00
4.799999999999999822e-01	6.017921735390054927e+00
4.809999999999999831e-01	4.809436858642856194e+00
4.819999999999999840e-01	6.408445444507551159e+00
4.829999999999999849e-01	4.988151438066935839e+00
4.839999999999999858e-01	3.711044632511232955e+00
4.849999999999999867e-01	5.882916912037663870e+00
4.859999999999999876e-01	5.760267070476018603e+00
4.869999999999999885e-01	5.115976144081288979e+00
4.879999999999999893e-01	5.103252540490578859e+00
4.889999999999999902e-01	6.619926284930580884e+00
4.899999999999999911e-01	6.457574922377073534e+00
4.909999999999999920e-01	4.054491276093981078e+00
4.919999999999999929e-01	4.722372140683846808e+00
4.929999999999999938e-01	6.690327367056644547e+00
4.939999999999999947e-01	6.365646459338952567e+00
4.949999999999999956e-01	5.689065597370892569e+00
4.959999999999999964e-01	4.155348574370976600e+00
4.969999999999999973e-01	4.798673263289365387e+00
4.979999999999999982e-01	4.889332463720985622e+00
4.989999999999999991e-01	5.647361660254140325e+00
5.000000000000000000e-01	5.811424191216073787e+00
5.010000000000000009e-01	5.318532045922832019e+00
5.020000000000000018e-01	5.366040259080742558e+00
5.030000000000000027e-01	4.648723911114322149e+00
5.040000000000000036e-01	4.028325483262612750e+00
5.050000000000000044e-01	4.861989171451072345e+00
5.060000000000000053e-01	6.636368651521058482e+00
5.070000000000000062e-01	4.661715716276246368e+00
5.080000000000000071e-01	4.505959581611643117e+00
5.090000000000000080e-01	3.712426298119845924e+00
5.100000000000000089e-01	6.711113241814290475e+00
5.110000000000000098e-01	3.716021990144525056e+00
5.120000000000000107e-01	4.826943149773357256e+00
5.130000000000000115e-01	4.455768510008438099e+00
5.140000000000000124e-01	4.624781722189546862e+00
5.150000000000000133e-01	5.298886460904307150e+00
5.160000000000000142e-01	5.991433232808955012e+00
5.170000000000000151e-01	3.753457158836611018e+00
5.180000000000000160e-01	6.189162395588553522e+00
5.190000000000000169e-01	5.263182464956766893e+00
5.200000000000000178e-01	5.022508881374931455e+00
5.210000000000000187e-01	5.923633873832207186e+00
5.220000000000000195e-01	5.814535345110640741e+00
5.230000000000000204e-01	6.469194769089037678e+00
5.240000000000000213e-01	4.814568113729747800e+00
5.250000000000000222e-01	5.675384432649853039e+00
5.260000000000000231e-01	4.141015989587010004e+00
5.270000000000000240e-01	4.812703331718199529e+00
5.280000000000000249e-01	4.299975533686453133e+00
5.290000000000000258e-01	6.385540410818705936e+00
5.300000000000000266e-01	5.323592453949910208e+00
5.310000000000000275e-01	4.558146589936194815e+00
5.320000000000000284e-01	5.892068573118319996e+00
5.330000000000000293e-01	5.375079466099010439e+00
5.340000000000000302e-01	5.568885964078680750e+00
5.350000000000000311e-01	6.281263833386335094e+00
5.360000000000000320e-01	3.446257989903117824e+00
5.370000000000000329e-01	7.008344643227465198e+00
5.380000000000000338e-01	5.769295880330925108e+00
5.390000000000000346e-01	5.611334568325323069e+00
5.400000000000000355e-01	4.632682928216039109e+00
5.410000000000000364e-01	3.923654573852457528e+00
5.420000000000000373e-01	4.098938921283046710e+00
5.430000000000000382e-01	7.598051793451674030e+00
5.440000000000000391e-01	5.733771407385924057e+00
5.450000000000000400e-01	5.581322377168542737e+00
5.460000000000000409e-01	4.077924817149729542e+00
5.470000000000000417e-01	6.622265598223258110e+00
5.480000000000000426e-01	2.324681100095652653e+00
5.490000000000000435e-01	5.724581088689594921e+00
5.500000000000000444e-01	5.522300314615573136e+00
5.510000000000000453e-01	4.692233278095044646e+00
5.520000000000000462e-01	5.907279923422081858e+00
5.530000000000000471e-01	6.479947571227938852e+00
5.540000000000000480e-01	4.570768757215662781e+00
5.550000000000000488e-01	4.937741726155755018e+00
5.560000000000000497e-01	5.968391515076111986e+00
5.570000000000000506e-01	5.199223841596132267e+00
5.580000000000000515e-01	8.286306516794075705e+00
5.590000000000000524e-01	7.053792233695594938e+00
5.600000000000000533e-01	4.774748576164393299e+00
5.610000000000000542e-01	5.870804141461881898e+00
5.620000000000000551e-01	7.789145608748915706e+00
5.630000000000000560e-01	5.885086709080713518e+00
5.640000000000000568e-01	5.152340659907837406e+00
5.650000000000000577e-01	6.180395835992676723e+00
5.660000000000000586e-01	4.263075232033629369e+00
5.670000000000000595e-01	4.508120915205834578e+00
5.680000000000000604e-01	6.277569405298871530e+00
5.690000000000000613e-01	6.532127938158843961e+00
5.700000000000000622e-01	4.046152725828316754e+00
5.710000000000000631e-01	7.132281702980828086e+00
5.720000000000000639e-01	4.334057616106926858e+00
5.730000000000000648e-01	6.953282741979917247e+00
5.740000000000000657e-01	4.829259994758865027e+00
5.750000000000000666e-01	4.609443268996704646e+00
5.760000000000000675e-01	5.694280263367526906e+00
5.769999999999999574e-01	3.364785356293680696e+00
5.779999999999999583e-01	4.101421118944573507e+00
5.789999999999999591e-01	5.368462321462609488e+00
5.799999999999999600e-01	4.265482564500469920e+00
5.809999999999999609e-01	5.010690647261687225e+00
5.819999999999999618e-01	5.143803138123587360e+00
